resource,menu,price,location
pizzahutbd,Spicy Beef. - family,1089,Savar(Delivery)
pizzahutbd,Spicy Chicken. - personal,379,Savar(Delivery)
pizzahutbd,Spicy Chicken. - medium,709,Savar(Delivery)
pizzahutbd,Spicy Chicken. - family,1239,Savar(Delivery)
pizzahutbd,Beef Lovers. - personal,379,Savar(Delivery)
pizzahutbd,Beef Lovers. - medium,709,Savar(Delivery)
pizzahutbd,Beef Lovers. - family,1239,Savar(Delivery)
pizzahutbd,Veggie Supreme - personal,329,Savar(Delivery)
pizzahutbd,Veggie Supreme - medium,619,Savar(Delivery)
pizzahutbd,Veggie Supreme - family,1089,Savar(Delivery)
pizzahutbd,Double Cheese - personal,329,Savar(Delivery)
pizzahutbd,Double Cheese - medium,619,Savar(Delivery)
pizzahutbd,Double Cheese - family,1089,Savar(Delivery)
pizzahutbd,Spicy Kala Bhuna - personal,379,Savar(Delivery)
pizzahutbd,Spicy Kala Bhuna - medium,709,Savar(Delivery)
pizzahutbd,Spicy Kala Bhuna - family,1239,Savar(Delivery)
pizzahutbd,BBQ Chicken - personal,379,Savar(Delivery)
pizzahutbd,BBQ Chicken - medium,709,Savar(Delivery)
pizzahutbd,BBQ Chicken - family,1239,Savar(Delivery)
pizzahutbd,Smoky Grilled Buzz - personal,379,Savar(Delivery)
pizzahutbd,Smoky Grilled Buzz - medium,709,Savar(Delivery)
pizzahutbd,Smoky Grilled Buzz - family,1239,Savar(Delivery)
pizzahutbd,Beef Pepperoni - personal,379,Savar(Delivery)
pizzahutbd,Beef Pepperoni - medium,709,Savar(Delivery)
pizzahutbd,Beef Pepperoni - family,1239,Savar(Delivery)
pizzahutbd,Red N Hot. - personal,429,Savar(Delivery)
pizzahutbd,Red N Hot. - medium,819,Savar(Delivery)
pizzahutbd,Red N Hot. - family,1359,Savar(Delivery)
pizzahutbd,Supreme. - personal,429,Savar(Delivery)
pizzahutbd,Supreme. - medium,819,Savar(Delivery)
pizzahutbd,Supreme. - family,1359,Savar(Delivery)
pizzahutbd,Chicken Supreme. - personal,429,Savar(Delivery)
pizzahutbd,Chicken Supreme. - medium,819,Savar(Delivery)
pizzahutbd,Chicken Supreme. - family,1359,Savar(Delivery)
pizzahutbd,Chicken Classic. - personal,429,Savar(Delivery)
pizzahutbd,Chicken Classic. - medium,819,Savar(Delivery)
pizzahutbd,Chicken Classic. - family,1359,Savar(Delivery)
pizzahutbd,Chicken Delight. - personal,429,Savar(Delivery)
pizzahutbd,Chicken Delight. - medium,819,Savar(Delivery)
pizzahutbd,Chicken Delight. - family,1359,Savar(Delivery)
pizzahutbd,Bbq Temptation . - personal,429,Savar(Delivery)
pizzahutbd,Bbq Temptation . - medium,819,Savar(Delivery)
pizzahutbd,Bbq Temptation . - family,1359,Savar(Delivery)
pizzahutbd,Triple Chicken Feast - personal,479,Savar(Delivery)
pizzahutbd,Triple Chicken Feast - medium,899,Savar(Delivery)
pizzahutbd,Triple Chicken Feast - family,1529,Savar(Delivery)
pizzahutbd,Bbq Blast - personal,479,Savar(Delivery)
pizzahutbd,Bbq Blast - medium,899,Savar(Delivery)
pizzahutbd,Bbq Blast - family,1529,Savar(Delivery)
pizzahutbd,The Works - personal,479,Savar(Delivery)
pizzahutbd,The Works - medium,899,Savar(Delivery)
pizzahutbd,The Works - family,1529,Savar(Delivery)
pizzahutbd,Baked-Chicken Arabiatta - family,489,Savar(Delivery)
pizzahutbd,Baked-Chicken Mushroom - family,599,Savar(Delivery)
pizzahutbd,Garlic Bread Sticks - family,149,Savar(Delivery)
pizzahutbd,Garlic Bread - family,189,Savar(Delivery)
pizzahutbd,Baked Potato Wedges - family,259,Savar(Delivery)
pizzahutbd,Spicy Garlic Mushrooms - family,489,Savar(Delivery)
pizzahutbd,Garlic Bread Spicy Supreme - family,299,Savar(Delivery)
pizzahutbd,Garlic Bread Exotica - family,339,Savar(Delivery)
pizzahutbd,Cheesy Garlic Sticks - family,209,Savar(Delivery)
pizzahutbd,Garlic bread with cheese - family,289,Savar(Delivery)
pizzahutbd,PEPSI - family,35,Savar(Delivery)
pizzahutbd,Mountain Dew - family,32,Savar(Delivery)
pizzahutbd,7 UP - medium,35,Savar(Delivery)
pizzahutbd,Classic Margherita - personal,179,Cox Bazar(Delivery)
pizzahutbd,Classic Margherita - medium,349,Cox Bazar(Delivery)
pizzahutbd,Classic Margherita - family,639,Cox Bazar(Delivery)
pizzahutbd,Veggie Lovers - personal,199,Cox Bazar(Delivery)
pizzahutbd,Veggie Lovers - medium,389,Cox Bazar(Delivery)
pizzahutbd,Veggie Lovers - family,709,Cox Bazar(Delivery)
pizzahutbd,Classic Beef - personal,269,Cox Bazar(Delivery)
pizzahutbd,Classic Beef - medium,509,Cox Bazar(Delivery)
pizzahutbd,Classic Beef - family,809,Cox Bazar(Delivery)
pizzahutbd,Ultimate Hot Chicken - personal,269,Cox Bazar(Delivery)
pizzahutbd,Ultimate Hot Chicken - medium,509,Cox Bazar(Delivery)
pizzahutbd,Ultimate Hot Chicken - family,809,Cox Bazar(Delivery)
pizzahutbd,Classic Chicken Sausage - personal,269,Cox Bazar(Delivery)
pizzahutbd,Classic Chicken Sausage - medium,509,Cox Bazar(Delivery)
pizzahutbd,Classic Chicken Sausage - family,809,Cox Bazar(Delivery)
pizzahutbd,Chicken Exotica - personal,329,Cox Bazar(Delivery)
pizzahutbd,Chicken Exotica - medium,619,Cox Bazar(Delivery)
pizzahutbd,Chicken Exotica - family,1089,Cox Bazar(Delivery)
pizzahutbd,Spicy Beef. - personal,329,Cox Bazar(Delivery)
pizzahutbd,Spicy Beef. - medium,619,Cox Bazar(Delivery)
pizzahutbd,Spicy Beef. - family,1089,Cox Bazar(Delivery)
pizzahutbd,Spicy Chicken. - personal,379,Cox Bazar(Delivery)
pizzahutbd,Spicy Chicken. - medium,709,Cox Bazar(Delivery)
pizzahutbd,Spicy Chicken. - family,1239,Cox Bazar(Delivery)
pizzahutbd,Beef Lovers. - personal,379,Cox Bazar(Delivery)
pizzahutbd,Beef Lovers. - medium,709,Cox Bazar(Delivery)
pizzahutbd,Beef Lovers. - family,1239,Cox Bazar(Delivery)
pizzahutbd,Veggie Supreme - personal,329,Cox Bazar(Delivery)
pizzahutbd,Veggie Supreme - medium,619,Cox Bazar(Delivery)
pizzahutbd,Veggie Supreme - family,1089,Cox Bazar(Delivery)
pizzahutbd,Double Cheese - personal,329,Cox Bazar(Delivery)
pizzahutbd,Double Cheese - medium,619,Cox Bazar(Delivery)
pizzahutbd,Double Cheese - family,1089,Cox Bazar(Delivery)
pizzahutbd,Spicy Kala Bhuna - personal,379,Cox Bazar(Delivery)
pizzahutbd,Spicy Kala Bhuna - medium,709,Cox Bazar(Delivery)
pizzahutbd,Spicy Kala Bhuna - family,1239,Cox Bazar(Delivery)
pizzahutbd,BBQ Chicken - personal,379,Cox Bazar(Delivery)
pizzahutbd,BBQ Chicken - medium,709,Cox Bazar(Delivery)
pizzahutbd,BBQ Chicken - family,1239,Cox Bazar(Delivery)
pizzahutbd,Smoky Grilled Buzz - personal,379,Cox Bazar(Delivery)
pizzahutbd,Smoky Grilled Buzz - medium,709,Cox Bazar(Delivery)
pizzahutbd,Smoky Grilled Buzz - family,1239,Cox Bazar(Delivery)
pizzahutbd,Beef Pepperoni - personal,379,Cox Bazar(Delivery)
pizzahutbd,Beef Pepperoni - medium,709,Cox Bazar(Delivery)
pizzahutbd,Beef Pepperoni - family,1239,Cox Bazar(Delivery)
pizzahutbd,Red N Hot. - personal,429,Cox Bazar(Delivery)
pizzahutbd,Red N Hot. - medium,819,Cox Bazar(Delivery)
pizzahutbd,Red N Hot. - family,1359,Cox Bazar(Delivery)
pizzahutbd,Supreme. - personal,429,Cox Bazar(Delivery)
pizzahutbd,Supreme. - medium,819,Cox Bazar(Delivery)
pizzahutbd,Supreme. - family,1359,Cox Bazar(Delivery)
pizzahutbd,Chicken Supreme. - personal,429,Cox Bazar(Delivery)
pizzahutbd,Chicken Supreme. - medium,819,Cox Bazar(Delivery)
pizzahutbd,Chicken Supreme. - family,1359,Cox Bazar(Delivery)
pizzahutbd,Chicken Classic. - personal,429,Cox Bazar(Delivery)
pizzahutbd,Chicken Classic. - medium,819,Cox Bazar(Delivery)
pizzahutbd,Chicken Classic. - family,1359,Cox Bazar(Delivery)
pizzahutbd,Chicken Delight. - personal,429,Cox Bazar(Delivery)
pizzahutbd,Chicken Delight. - medium,819,Cox Bazar(Delivery)
pizzahutbd,Chicken Delight. - family,1359,Cox Bazar(Delivery)
pizzahutbd,Bbq Temptation . - personal,429,Cox Bazar(Delivery)
pizzahutbd,Bbq Temptation . - medium,819,Cox Bazar(Delivery)
pizzahutbd,Bbq Temptation . - family,1359,Cox Bazar(Delivery)
pizzahutbd,Triple Chicken Feast - personal,479,Cox Bazar(Delivery)
pizzahutbd,Triple Chicken Feast - medium,899,Cox Bazar(Delivery)
pizzahutbd,Triple Chicken Feast - family,1529,Cox Bazar(Delivery)
pizzahutbd,Bbq Blast - personal,479,Cox Bazar(Delivery)
pizzahutbd,Bbq Blast - medium,899,Cox Bazar(Delivery)
pizzahutbd,Bbq Blast - family,1529,Cox Bazar(Delivery)
pizzahutbd,The Works - personal,479,Cox Bazar(Delivery)
pizzahutbd,The Works - medium,899,Cox Bazar(Delivery)
pizzahutbd,The Works - family,1529,Cox Bazar(Delivery)
pizzahutbd,Baked-Chicken Arabiatta - family,489,Cox Bazar(Delivery)
pizzahutbd,Baked-Chicken Mushroom - family,599,Cox Bazar(Delivery)
pizzahutbd,Garlic Bread Sticks - family,149,Cox Bazar(Delivery)
pizzahutbd,Garlic Bread - family,189,Cox Bazar(Delivery)
pizzahutbd,Baked Potato Wedges - family,259,Cox Bazar(Delivery)
pizzahutbd,Spicy Garlic Mushrooms - family,489,Cox Bazar(Delivery)
pizzahutbd,Garlic Bread Spicy Supreme - family,299,Cox Bazar(Delivery)
pizzahutbd,Garlic Bread Exotica - family,339,Cox Bazar(Delivery)
pizzahutbd,Cheesy Garlic Sticks - family,209,Cox Bazar(Delivery)
pizzahutbd,Garlic bread with cheese - family,289,Cox Bazar(Delivery)
pizzahutbd,PEPSI - family,35,Cox Bazar(Delivery)
pizzahutbd,Mountain Dew - family,32,Cox Bazar(Delivery)
pizzahutbd,7 UP - medium,35,Cox Bazar(Delivery)
pizzahutbd,Classic Margherita - personal,179,Chittagong
pizzahutbd,Classic Margherita - medium,349,Chittagong
pizzahutbd,Classic Margherita - family,639,Chittagong
pizzahutbd,Veggie Lovers - personal,199,Chittagong
pizzahutbd,Veggie Lovers - medium,389,Chittagong
pizzahutbd,Veggie Lovers - family,709,Chittagong
pizzahutbd,Classic Beef - personal,269,Chittagong
pizzahutbd,Classic Beef - medium,509,Chittagong
pizzahutbd,Classic Beef - family,809,Chittagong
pizzahutbd,Ultimate Hot Chicken - personal,269,Chittagong
pizzahutbd,Ultimate Hot Chicken - medium,509,Chittagong
pizzahutbd,Ultimate Hot Chicken - family,809,Chittagong
pizzahutbd,Classic Chicken Sausage - personal,269,Chittagong
pizzahutbd,Classic Chicken Sausage - medium,509,Chittagong
pizzahutbd,Classic Chicken Sausage - family,809,Chittagong
pizzahutbd,Chicken Exotica - personal,329,Chittagong
pizzahutbd,Chicken Exotica - medium,619,Chittagong
pizzahutbd,Chicken Exotica - family,1089,Chittagong
pizzahutbd,Spicy Beef. - personal,329,Chittagong
pizzahutbd,Spicy Beef. - medium,619,Chittagong
pizzahutbd,Spicy Beef. - family,1089,Chittagong
pizzahutbd,Spicy Chicken. - personal,379,Chittagong
pizzahutbd,Spicy Chicken. - medium,709,Chittagong
pizzahutbd,Spicy Chicken. - family,1239,Chittagong
pizzahutbd,Beef Lovers. - personal,379,Chittagong
pizzahutbd,Beef Lovers. - medium,709,Chittagong
pizzahutbd,Beef Lovers. - family,1239,Chittagong
pizzahutbd,Veggie Supreme - personal,329,Chittagong
pizzahutbd,Veggie Supreme - medium,619,Chittagong
pizzahutbd,Veggie Supreme - family,1089,Chittagong
pizzahutbd,Double Cheese - personal,329,Chittagong
pizzahutbd,Double Cheese - medium,619,Chittagong
pizzahutbd,Double Cheese - family,1089,Chittagong
pizzahutbd,Spicy Kala Bhuna - personal,379,Chittagong
pizzahutbd,Spicy Kala Bhuna - medium,709,Chittagong
pizzahutbd,Spicy Kala Bhuna - family,1239,Chittagong
pizzahutbd,BBQ Chicken - personal,379,Chittagong
pizzahutbd,BBQ Chicken - medium,709,Chittagong
pizzahutbd,BBQ Chicken - family,1239,Chittagong
pizzahutbd,Smoky Grilled Buzz - personal,379,Chittagong
pizzahutbd,Smoky Grilled Buzz - medium,709,Chittagong
pizzahutbd,Smoky Grilled Buzz - family,1239,Chittagong
pizzahutbd,Beef Pepperoni - personal,379,Chittagong
pizzahutbd,Beef Pepperoni - medium,709,Chittagong
pizzahutbd,Beef Pepperoni - family,1239,Chittagong
pizzahutbd,Red N Hot. - personal,429,Chittagong
pizzahutbd,Red N Hot. - medium,819,Chittagong
pizzahutbd,Red N Hot. - family,1359,Chittagong
pizzahutbd,Supreme. - personal,429,Chittagong
pizzahutbd,Supreme. - medium,819,Chittagong
pizzahutbd,Supreme. - family,1359,Chittagong
pizzahutbd,Chicken Supreme. - personal,429,Chittagong
pizzahutbd,Chicken Supreme. - medium,819,Chittagong
pizzahutbd,Chicken Supreme. - family,1359,Chittagong
pizzahutbd,Chicken Classic. - personal,429,Chittagong
pizzahutbd,Chicken Classic. - medium,819,Chittagong
pizzahutbd,Chicken Classic. - family,1359,Chittagong
pizzahutbd,Chicken Delight. - personal,429,Chittagong
pizzahutbd,Chicken Delight. - medium,819,Chittagong
pizzahutbd,Chicken Delight. - family,1359,Chittagong
pizzahutbd,Bbq Temptation . - personal,429,Chittagong
pizzahutbd,Bbq Temptation . - medium,819,Chittagong
pizzahutbd,Bbq Temptation . - family,1359,Chittagong
pizzahutbd,Triple Chicken Feast - personal,479,Chittagong
pizzahutbd,Triple Chicken Feast - medium,899,Chittagong
pizzahutbd,Triple Chicken Feast - family,1529,Chittagong
pizzahutbd,Bbq Blast - personal,479,Chittagong
pizzahutbd,Bbq Blast - medium,899,Chittagong
pizzahutbd,Bbq Blast - family,1529,Chittagong
pizzahutbd,The Works - personal,479,Chittagong
pizzahutbd,The Works - medium,899,Chittagong
pizzahutbd,The Works - family,1529,Chittagong
pizzahutbd,Baked-Chicken Arabiatta - family,489,Chittagong
pizzahutbd,Baked-Chicken Mushroom - family,599,Chittagong
pizzahutbd,Garlic Bread Sticks - family,149,Chittagong
pizzahutbd,Garlic Bread - family,189,Chittagong
pizzahutbd,Baked Potato Wedges - family,259,Chittagong
pizzahutbd,Spicy Garlic Mushrooms - family,489,Chittagong
pizzahutbd,Garlic Bread Spicy Supreme - family,299,Chittagong
pizzahutbd,Garlic Bread Exotica - family,339,Chittagong
pizzahutbd,Cheesy Garlic Sticks - family,209,Chittagong
pizzahutbd,Garlic bread with cheese - family,289,Chittagong
pizzahutbd,PEPSI - family,35,Chittagong
pizzahutbd,Mountain Dew - family,32,Chittagong
pizzahutbd,7 UP - medium,35,Chittagong
pizzahutbd,Classic Margherita - personal,179,Sylhet
pizzahutbd,Classic Margherita - medium,349,Sylhet
pizzahutbd,Classic Margherita - family,639,Sylhet
pizzahutbd,Veggie Lovers - personal,199,Sylhet
pizzahutbd,Veggie Lovers - medium,389,Sylhet
pizzahutbd,Veggie Lovers - family,709,Sylhet
pizzahutbd,Classic Beef - personal,269,Sylhet
pizzahutbd,Classic Beef - medium,509,Sylhet
pizzahutbd,Classic Beef - family,809,Sylhet
pizzahutbd,Ultimate Hot Chicken - personal,269,Sylhet
pizzahutbd,Ultimate Hot Chicken - medium,509,Sylhet
pizzahutbd,Ultimate Hot Chicken - family,809,Sylhet
pizzahutbd,Classic Chicken Sausage - personal,269,Sylhet
pizzahutbd,Classic Chicken Sausage - medium,509,Sylhet
pizzahutbd,Classic Chicken Sausage - family,809,Sylhet
pizzahutbd,Chicken Exotica - personal,329,Sylhet
pizzahutbd,Chicken Exotica - medium,619,Sylhet
pizzahutbd,Chicken Exotica - family,1089,Sylhet
pizzahutbd,Spicy Beef. - personal,329,Sylhet
pizzahutbd,Spicy Beef. - medium,619,Sylhet
pizzahutbd,Spicy Beef. - family,1089,Sylhet
pizzahutbd,Spicy Chicken. - personal,379,Sylhet
pizzahutbd,Spicy Chicken. - medium,709,Sylhet
pizzahutbd,Spicy Chicken. - family,1239,Sylhet
pizzahutbd,Beef Lovers. - personal,379,Sylhet
pizzahutbd,Beef Lovers. - medium,709,Sylhet
pizzahutbd,Beef Lovers. - family,1239,Sylhet
pizzahutbd,Veggie Supreme - personal,329,Sylhet
pizzahutbd,Veggie Supreme - medium,619,Sylhet
pizzahutbd,Veggie Supreme - family,1089,Sylhet
pizzahutbd,Double Cheese - personal,329,Sylhet
pizzahutbd,Double Cheese - medium,619,Sylhet
pizzahutbd,Double Cheese - family,1089,Sylhet
pizzahutbd,Spicy Kala Bhuna - personal,379,Sylhet
pizzahutbd,Spicy Kala Bhuna - medium,709,Sylhet
pizzahutbd,Spicy Kala Bhuna - family,1239,Sylhet
pizzahutbd,BBQ Chicken - personal,379,Sylhet
pizzahutbd,BBQ Chicken - medium,709,Sylhet
pizzahutbd,BBQ Chicken - family,1239,Sylhet
pizzahutbd,Smoky Grilled Buzz - personal,379,Sylhet
pizzahutbd,Smoky Grilled Buzz - medium,709,Sylhet
pizzahutbd,Smoky Grilled Buzz - family,1239,Sylhet
pizzahutbd,Beef Pepperoni - personal,379,Sylhet
pizzahutbd,Beef Pepperoni - medium,709,Sylhet
pizzahutbd,Beef Pepperoni - family,1239,Sylhet
pizzahutbd,Red N Hot. - personal,429,Sylhet
pizzahutbd,Red N Hot. - medium,819,Sylhet
pizzahutbd,Red N Hot. - family,1359,Sylhet
pizzahutbd,Supreme. - personal,429,Sylhet
pizzahutbd,Supreme. - medium,819,Sylhet
pizzahutbd,Supreme. - family,1359,Sylhet
pizzahutbd,Chicken Supreme. - personal,429,Sylhet
pizzahutbd,Chicken Supreme. - medium,819,Sylhet
pizzahutbd,Chicken Supreme. - family,1359,Sylhet
pizzahutbd,Chicken Classic. - personal,429,Sylhet
pizzahutbd,Chicken Classic. - medium,819,Sylhet
pizzahutbd,Chicken Classic. - family,1359,Sylhet
pizzahutbd,Chicken Delight. - personal,429,Sylhet
pizzahutbd,Chicken Delight. - medium,819,Sylhet
pizzahutbd,Chicken Delight. - family,1359,Sylhet
pizzahutbd,Bbq Temptation . - personal,429,Sylhet
pizzahutbd,Bbq Temptation . - medium,819,Sylhet
pizzahutbd,Bbq Temptation . - family,1359,Sylhet
pizzahutbd,Triple Chicken Feast - personal,479,Sylhet
pizzahutbd,Triple Chicken Feast - medium,899,Sylhet
pizzahutbd,Triple Chicken Feast - family,1529,Sylhet
pizzahutbd,Bbq Blast - personal,479,Sylhet
pizzahutbd,Bbq Blast - medium,899,Sylhet
pizzahutbd,Bbq Blast - family,1529,Sylhet
pizzahutbd,The Works - personal,479,Sylhet
pizzahutbd,The Works - medium,899,Sylhet
pizzahutbd,The Works - family,1529,Sylhet
pizzahutbd,Baked-Chicken Arabiatta - family,489,Sylhet
pizzahutbd,Baked-Chicken Mushroom - family,599,Sylhet
pizzahutbd,Garlic Bread Sticks - family,149,Sylhet
pizzahutbd,Garlic Bread - family,189,Sylhet
pizzahutbd,Baked Potato Wedges - family,259,Sylhet
pizzahutbd,Spicy Garlic Mushrooms - family,489,Sylhet
pizzahutbd,Garlic Bread Spicy Supreme - family,299,Sylhet
pizzahutbd,Garlic Bread Exotica - family,339,Sylhet
pizzahutbd,Cheesy Garlic Sticks - family,209,Sylhet
pizzahutbd,Garlic bread with cheese - family,289,Sylhet
pizzahutbd,PEPSI - family,35,Sylhet
pizzahutbd,Mountain Dew - family,32,Sylhet
pizzahutbd,7 UP - medium,35,Sylhet
pizzahutbd,Classic Margherita - personal,179,Jamuna
pizzahutbd,Classic Margherita - medium,349,Jamuna
pizzahutbd,Classic Margherita - family,639,Jamuna
pizzahutbd,Veggie Lovers - personal,199,Jamuna
pizzahutbd,Veggie Lovers - medium,389,Jamuna
pizzahutbd,Veggie Lovers - family,709,Jamuna
pizzahutbd,Classic Beef - personal,269,Jamuna
pizzahutbd,Classic Beef - medium,509,Jamuna
pizzahutbd,Classic Beef - family,809,Jamuna
pizzahutbd,Ultimate Hot Chicken - personal,269,Jamuna
pizzahutbd,Ultimate Hot Chicken - medium,509,Jamuna
pizzahutbd,Ultimate Hot Chicken - family,809,Jamuna
pizzahutbd,Classic Chicken Sausage - personal,269,Jamuna
pizzahutbd,Classic Chicken Sausage - medium,509,Jamuna
pizzahutbd,Classic Chicken Sausage - family,809,Jamuna
pizzahutbd,Chicken Exotica - personal,329,Jamuna
pizzahutbd,Chicken Exotica - medium,619,Jamuna
pizzahutbd,Chicken Exotica - family,1089,Jamuna
pizzahutbd,Spicy Beef. - personal,329,Jamuna
pizzahutbd,Spicy Beef. - medium,619,Jamuna
pizzahutbd,Spicy Beef. - family,1089,Jamuna
pizzahutbd,Spicy Chicken. - personal,379,Jamuna
pizzahutbd,Spicy Chicken. - medium,709,Jamuna
pizzahutbd,Spicy Chicken. - family,1239,Jamuna
pizzahutbd,Beef Lovers. - personal,379,Jamuna
pizzahutbd,Beef Lovers. - medium,709,Jamuna
pizzahutbd,Beef Lovers. - family,1239,Jamuna
pizzahutbd,Veggie Supreme - personal,329,Jamuna
pizzahutbd,Veggie Supreme - medium,619,Jamuna
pizzahutbd,Veggie Supreme - family,1089,Jamuna
pizzahutbd,Double Cheese - personal,329,Jamuna
pizzahutbd,Double Cheese - medium,619,Jamuna
pizzahutbd,Double Cheese - family,1089,Jamuna
pizzahutbd,Spicy Kala Bhuna - personal,379,Jamuna
pizzahutbd,Spicy Kala Bhuna - medium,709,Jamuna
pizzahutbd,Spicy Kala Bhuna - family,1239,Jamuna
pizzahutbd,BBQ Chicken - personal,379,Jamuna
pizzahutbd,BBQ Chicken - medium,709,Jamuna
pizzahutbd,BBQ Chicken - family,1239,Jamuna
pizzahutbd,Smoky Grilled Buzz - personal,379,Jamuna
pizzahutbd,Smoky Grilled Buzz - medium,709,Jamuna
pizzahutbd,Smoky Grilled Buzz - family,1239,Jamuna
pizzahutbd,Beef Pepperoni - personal,379,Jamuna
pizzahutbd,Beef Pepperoni - medium,709,Jamuna
pizzahutbd,Beef Pepperoni - family,1239,Jamuna
pizzahutbd,Red N Hot. - personal,429,Jamuna
pizzahutbd,Red N Hot. - medium,819,Jamuna
pizzahutbd,Red N Hot. - family,1359,Jamuna
pizzahutbd,Supreme. - personal,429,Jamuna
pizzahutbd,Supreme. - medium,819,Jamuna
pizzahutbd,Supreme. - family,1359,Jamuna
pizzahutbd,Chicken Supreme. - personal,429,Jamuna
pizzahutbd,Chicken Supreme. - medium,819,Jamuna
pizzahutbd,Chicken Supreme. - family,1359,Jamuna
pizzahutbd,Chicken Classic. - personal,429,Jamuna
pizzahutbd,Chicken Classic. - medium,819,Jamuna
pizzahutbd,Chicken Classic. - family,1359,Jamuna
pizzahutbd,Chicken Delight. - personal,429,Jamuna
pizzahutbd,Chicken Delight. - medium,819,Jamuna
pizzahutbd,Chicken Delight. - family,1359,Jamuna
pizzahutbd,Bbq Temptation . - personal,429,Jamuna
pizzahutbd,Bbq Temptation . - medium,819,Jamuna
pizzahutbd,Bbq Temptation . - family,1359,Jamuna
pizzahutbd,Triple Chicken Feast - personal,479,Jamuna
pizzahutbd,Triple Chicken Feast - medium,899,Jamuna
pizzahutbd,Triple Chicken Feast - family,1529,Jamuna
pizzahutbd,Bbq Blast - personal,479,Jamuna
pizzahutbd,Bbq Blast - medium,899,Jamuna
pizzahutbd,Bbq Blast - family,1529,Jamuna
pizzahutbd,The Works - personal,479,Jamuna
pizzahutbd,The Works - medium,899,Jamuna
pizzahutbd,The Works - family,1529,Jamuna
pizzahutbd,Baked-Chicken Arabiatta - family,489,Jamuna
pizzahutbd,Baked-Chicken Mushroom - family,599,Jamuna
pizzahutbd,Garlic Bread Sticks - family,149,Jamuna
pizzahutbd,Garlic Bread - family,189,Jamuna
pizzahutbd,Baked Potato Wedges - family,259,Jamuna
pizzahutbd,Spicy Garlic Mushrooms - family,489,Jamuna
pizzahutbd,Garlic Bread Spicy Supreme - family,299,Jamuna
pizzahutbd,Garlic Bread Exotica - family,339,Jamuna
pizzahutbd,Cheesy Garlic Sticks - family,209,Jamuna
pizzahutbd,Garlic bread with cheese - family,289,Jamuna
pizzahutbd,PEPSI - family,35,Jamuna
pizzahutbd,Mountain Dew - family,32,Jamuna
pizzahutbd,7 UP - medium,35,Jamuna
pizzahutbd,Classic Margherita - personal,179,FCD Adabor
pizzahutbd,Classic Margherita - medium,349,FCD Adabor
pizzahutbd,Classic Margherita - family,639,FCD Adabor
pizzahutbd,Veggie Lovers - personal,199,FCD Adabor
pizzahutbd,Veggie Lovers - medium,389,FCD Adabor
pizzahutbd,Veggie Lovers - family,709,FCD Adabor
pizzahutbd,Classic Beef - personal,269,FCD Adabor
pizzahutbd,Classic Beef - medium,509,FCD Adabor
pizzahutbd,Classic Beef - family,809,FCD Adabor
pizzahutbd,Ultimate Hot Chicken - personal,269,FCD Adabor
pizzahutbd,Ultimate Hot Chicken - medium,509,FCD Adabor
pizzahutbd,Ultimate Hot Chicken - family,809,FCD Adabor
pizzahutbd,Classic Chicken Sausage - personal,269,FCD Adabor
pizzahutbd,Classic Chicken Sausage - medium,509,FCD Adabor
pizzahutbd,Classic Chicken Sausage - family,809,FCD Adabor
pizzahutbd,Chicken Exotica - personal,329,FCD Adabor
pizzahutbd,Chicken Exotica - medium,619,FCD Adabor
pizzahutbd,Chicken Exotica - family,1089,FCD Adabor
pizzahutbd,Spicy Beef. - personal,329,FCD Adabor
pizzahutbd,Spicy Beef. - medium,619,FCD Adabor
pizzahutbd,Spicy Beef. - family,1089,FCD Adabor
pizzahutbd,Spicy Chicken. - personal,379,FCD Adabor
pizzahutbd,Spicy Chicken. - medium,709,FCD Adabor
pizzahutbd,Spicy Chicken. - family,1239,FCD Adabor
pizzahutbd,Beef Lovers. - personal,379,FCD Adabor
pizzahutbd,Beef Lovers. - medium,709,FCD Adabor
pizzahutbd,Beef Lovers. - family,1239,FCD Adabor
pizzahutbd,Veggie Supreme - personal,329,FCD Adabor
pizzahutbd,Veggie Supreme - medium,619,FCD Adabor
pizzahutbd,Veggie Supreme - family,1089,FCD Adabor
pizzahutbd,Double Cheese - personal,329,FCD Adabor
pizzahutbd,Double Cheese - medium,619,FCD Adabor
pizzahutbd,Double Cheese - family,1089,FCD Adabor
pizzahutbd,Spicy Kala Bhuna - personal,379,FCD Adabor
pizzahutbd,Spicy Kala Bhuna - medium,709,FCD Adabor
pizzahutbd,Spicy Kala Bhuna - family,1239,FCD Adabor
pizzahutbd,BBQ Chicken - personal,379,FCD Adabor
pizzahutbd,BBQ Chicken - medium,709,FCD Adabor
pizzahutbd,BBQ Chicken - family,1239,FCD Adabor
pizzahutbd,Smoky Grilled Buzz - personal,379,FCD Adabor
pizzahutbd,Smoky Grilled Buzz - medium,709,FCD Adabor
pizzahutbd,Smoky Grilled Buzz - family,1239,FCD Adabor
pizzahutbd,Beef Pepperoni - personal,379,FCD Adabor
pizzahutbd,Beef Pepperoni - medium,709,FCD Adabor
pizzahutbd,Beef Pepperoni - family,1239,FCD Adabor
pizzahutbd,Red N Hot. - personal,429,FCD Adabor
pizzahutbd,Red N Hot. - medium,819,FCD Adabor
pizzahutbd,Red N Hot. - family,1359,FCD Adabor
pizzahutbd,Supreme. - personal,429,FCD Adabor
pizzahutbd,Supreme. - medium,819,FCD Adabor
pizzahutbd,Supreme. - family,1359,FCD Adabor
